id,name,review_count,rating,price,category,latitude,longitude,address,city,state,zip
KZpozIoY7J-Z27wQJg6lng,Dairy Joy,190,3.0,2.0,American,42.3926761,-71.291713,331 North Ave,Weston,MA,02493
X1qssn-paNYHiyjSxZ-VFg,wagamama - faneuil hall,719,3.5,2.0,Japanese,42.3601740515,-71.0541444966,1 S Market St,Boston,MA,02109
xkZuQgCjBgUYmS0BFEzMNA,Maria's Taverna,78,3.5,2.0,Mediterranean,49.2679886,-123.158081,2324 W 4th Avenue,Vancouver,BC,V6K 1P1
lrdrX9QNucrWyqAfKiIFhw,Dundarave Sushi,15,3.0,1.0,Japanese,49.3347899,-123.1810609,2459 Marine Dr,West Vancouver,BC,V7V 1L3
QoFW_IVlyNPh5aZyBGg6Bw,Han Nam Supermarket,14,3.0,2.0,Korean,49.252685,-122.89369,106-4501 North Road,Burnaby,BC,V3N 4R7
xSB2iq2DoF84H0CwctG6Fg,Stoked Wood Fired Pizza,349,4.5,2.0,American,42.3397332273,-71.1357329644,1632 Beacon St,Brookline,MA,02446
pSburEkD_dG8gIcP39TOog,Marutama Ra-men,212,4.0,2.0,Japanese,49.2785153,-123.1158076,270 Robson Street,Vancouver,BC,V6B 0E7
PHzAj5xMV87MZEP_1SW8zQ,Rosticeria Cancun,14,4.5,1.0,Mexican,42.3693204,-71.0389052,37 Maverick Sq,Boston,MA,02128
HTqv8ij4GY5h0BRcVcGCHg,Rei da Picanha,7,4.0,2.0,American,42.3880716197,-71.084286564,129 Broadway,Somerville,MA,02145
ba8MmdNcuJYxOMK2FWjvXQ,Dragon Group Seafood Restaurant,20,3.5,2.0,Chinese,49.1778682044,-123.1255408376,4751 Garden City Road,Richmond,BC,V6X 3M7
gaHgIEcjN9rlwhn0bm1DLg,La Siesta Restaurante,205,4.0,2.0,Mexican,42.3742256,-70.9861085,70 Woodside Ave,Winthrop,MA,02152
FnLkn8ptLLCxtzdmhcMNVw,Cappella Restaurant,74,4.0,,Italian,42.2819965,-71.236963,45 Chapel St,Needham,MA,02492
G0bkSEyElXerSXNy6P8BNQ,Sandrine's,253,3.5,3.0,French,42.3726908,-71.1179569,8 Holyoke St,Cambridge,MA,02138
8ENmdYJ_wi5CnTeRgAjceg,Nando's Chicken,21,3.5,2.0,African,49.3201581,-123.0726403,1301 Lonsdale Avenue,North Vancouver,BC,V7M 2H7
7GYtghyG8tWDmusmTObLtA,B.GOOD,339,3.5,1.0,American,42.3470414,-71.0753582,131 Dartmouth St,Boston,MA,02116
JggbmXIwdAL8HNEbKL1Chw,The Four's Norwell,149,3.0,2.0,American,42.164593,-70.866593,285 Washington St,Norwell,MA,02061
vVumJJ52-HAsCVQtvxjPvA,Lisa's Family Pizzeria of Medford,77,2.5,2.0,Italian,42.4128558,-71.1240191,283 Boston Ave,Medford,MA,02155
JwJa6nY_wlZEjagVleWQ-Q,Cheers,971,3.5,2.0,American,42.3559360443,-71.0711767808,84 Beacon St,Boston,MA,02108
XTiA4yir88Pc1WmDOXMdxw,Sushi Boss,30,4.0,2.0,Japanese,49.2986583,-122.7872987,"3033 Robson Drive, Suite 103",Coquitlam,BC,V3E 2Z4
8WDs-WR_4NrrEgGs31tYBw,Ellis Square Social,40,4.0,,American,42.549782,-70.878103,252 Cabot St,Beverly,MA,01915
etmd1IKjJZlsW8yiO7cX8g,Chili's,87,3.0,2.0,American,42.5186677,-71.0918854,70 Walkers Brook Dr,Reading,MA,01867
Ab8P-9kKhJUfFABi7ZPMuQ,Halal Indian Cuisine,123,3.0,2.0,Indian,42.3337121,-71.1053597,736 Huntington Ave,Boston,MA,02115
HG3vOaEqIJ_K5f9mcOXouQ,Frank's Suffolk Diner,40,4.0,1.0,American,42.401741,-71.00412,275 Lee Burbank Hwy,Revere,MA,02151
ReWW3uNIo5zV_6ekZhSawQ,Banh Mi Saigon,211,4.0,1.0,Vietnamese,49.235361,-123.0657601,5397 Victoria Drive,Vancouver,BC,V5P 3V6
zGHik4SQUGR8iEAeEt28XQ,Saltbox Kitchen,105,3.5,2.0,American,42.4572267094,-71.395105671,84 Commonwealth Ave,Concord,MA,01742
OkWWg21Tln2nd7wBgURtJQ,Durgin-Park Restaurant,563,3.0,2.0,American,42.3602285,-71.0547722,340 N Market St,Boston,MA,02109
hMp-PEdEXPCvvGE6KLisaw,Tu Y Yo,47,4.0,2.0,Mexican,42.278943,-71.236605,66 Chestnut St,Needham,MA,02492
mQCy0zMm7EKWDyAA-vUVVA,Fujiya,21,3.0,2.0,Japanese,49.1916585024,-123.1105853709,"3086 St Edwards Drive, Suite 113",Richmond,BC,V6X 4C4
jnC9GxI33vvHQXChm4Jc2Q,Five Guys,117,3.5,1.0,American,42.4036414,-71.0809759,65 Station Lndg,Medford,MA,02155
JrEaOEaCOrbvV0SPjzCvxg,The Great Chow,34,3.5,2.0,Chinese,42.4247086,-71.0648072,114 Ferry St,Malden,MA,02148
LQDzRjmXbyFT7PNkT7TV2w,Bertucci's Italian Restaurant,163,2.5,2.0,Italian,42.4478703,-71.2276254594,1777 Massachusetts Ave,Lexington,MA,02420
r2XDur8APcdfVKSsuR_Hig,Ashiana Tandoori Restaurant,55,4.5,2.0,Indian,49.2492719,-123.074597,1440 Kingsway Street,Vancouver,BC,V5N 2R5
9nh19TrTD6OoiEiOuCoejA,Cactus Grill,95,4.0,1.0,Mexican,42.3701249,-71.0391543,44 Maverick Sq,Boston,MA,02128
UXpiwShJSiX1B2ihEnpfyw,Pat's Kitchen,10,3.5,2.0,Italian,42.3372352,-71.0480839,402 W Broadway,Boston,MA,02127
oOPM5hd_2ceQEsDrONJjBA,The Granite Rail Tavern,11,3.5,1.0,American,42.2483475,-71.0015457,16 Cottage Ave,Quincy,MA,02169
KpBPxUEQNilR1O36AQ-4Fg,Sing Kee Restaurant,9,2.0,2.0,Chinese,49.2321711,-123.0301413,3479 Kingsway,Vancouver,BC,V5R 5L5
io-96LKZ13HM992__Pao3A,Tahaza Hummus Kitchen,197,4.0,1.0,Mediterranean,42.3696988,-71.076751,1 Canal Park,Cambridge,MA,02141
PcEW5uZpK18umW4S1eIn4A,Vikos Pizza & Ribs,7,2.5,2.0,American,42.2628144,-71.1084352,855 River St,Mattapan,MA,02126
VhiEkTy-egjpceeR_uDJKw,Spalla's Chicago Italian Beef,177,4.5,1.0,Italian,42.3032773418,-71.3612222672,"Culinary Delights, 229 N Main St",Natick,MA,01760
IMvYStWCvpzqiKxcCZT2WA,The Farmhouse,206,4.0,3.0,American,42.280078,-71.236026,970 Great Plain Ave,Needham,MA,02492
ywA4YpvNdrT2mHUINvk8wA,Cafe Salerno,43,4.0,2.0,Italian,42.5438877,-70.8814224,73 Cabot St,Beverly,MA,01915
-f8ns584Of8nC2H0owXjRQ,Aram's Café,54,4.0,1.0,American,42.3803296,-71.1739374,85 Trapelo Rd,Belmont,MA,02478
s04-wSKxALS4Xym6OEryyA,224 Boston Street Restaurant,261,4.0,2.0,American,42.3222800528,-71.0609253598,224 Boston St,Dorchester,MA,02125
9ndkESFIVeAvZSuJEafgjw,Sabor Salvadoreño,10,3.0,2.0,Mexican,42.417069,-71.0006987,227 Revere St,Revere,MA,02151
ZqKZn2gPC1vdOCnT_jpJ1Q,Square Cafe,163,4.0,3.0,American,42.2422367,-70.8898691,150 N St,Hingham,MA,02043
1HAjBntIamkcD9-k9U932g,Golden Lake Seafood Restaurant,45,3.0,2.0,Chinese,49.2814873,-123.0270545,3555 Hastings Street E,Vancouver,BC,V5K 2B1
f5r58vo0yFpuM2GhfmnTpg,Bucca di Beppo,8,1.5,2.0,Italian,42.4468197,-71.2275223,20 Waltham St,Lexington,MA,02421
3USE3SB2-O1hJMYhY8bnJg,Fiorella's,583,4.0,2.0,Italian,42.365314,-71.218639,187 North St,Newtonville,MA,02460
4Pbr2WWh69hT4JCoBrMAEg,Howling Wolf Taqueria Express,42,3.0,2.0,Mexican,42.5028387705,-70.8560559726,87 Pleasant St,Marblehead,MA,01945
xSYWcAzrE44Uk03wmg8bog,La Rocca Restaurant,12,2.5,2.0,Italian,49.2707938,-123.0697381,1565 Commercial Drive,Vancouver,BC,V5L 3Y1
37t4cL5-PyfZ0Ie8AHKuVQ,D'Angelo,30,2.0,1.0,American,42.3075615,-71.3849887,665 Cochituate Rd,Framingham,MA,01701
w7pRtiU7DkOKMpHrgFZ8Xg,Whaling in Oklahoma,109,4.0,,Japanese,42.3422379,-71.0754394,647 Tremont St,Boston,MA,02118
WcwEGXzDGNeVKeQH_G9ZJQ,Mark's Pizza and Subs,40,3.0,1.0,Italian,42.3247253237,-71.2593134214,"12 Washington St, Ste C",Wellesley Hills,MA,02481
ZOu3gVwRIV9T20f56yyVCw,Café Calabria,86,3.5,2.0,Italian,49.2689141,-123.0700145,1745 Commercial Drive,Vancouver,BC,V5N 4A4
odUQDozVqxsUtrSX8ENHyA,HK BBQ Master,420,4.0,2.0,Chinese,49.1793194,-123.138493,"4651 No 3 Road, Suite 145",Richmond,BC,V6X 2C4
JuheC0qI12uY4hVZsV0tjw,Chad Thai,172,4.0,2.0,Thai,49.2809526,-123.015925,4010 E Hastings Street,Burnaby,BC,V5C 2H9
r59FAFU8ksNz9GsGO1y9Ow,99 Restaurants,33,3.0,2.0,American,42.1659037,-70.889335,29 Accord Park,Rockland,MA,02370
p_wu_tXD_ZoBqduWOR0H6A,Hing Fung Restaurant,5,3.0,2.0,Chinese,49.1875098406,-123.1313109398,"8338 Capstan Way, Unit 1226",Richmond,BC,V6X 1R3
h7OHsyPpUFz9V7oiQWKFnQ,Pho Bistro,271,3.0,2.0,Vietnamese,42.4262535,-71.0678378,8 Pleasant St,Malden,MA,02148
FHe4POexRkQl4mWea2pLEg,Lolo Poke Beverly,113,4.5,2.0,Hawaiian,42.5572953805,-70.8797835186,503 Rantoul St,Beverly,MA,01915
HaEfIiNslDHBM6ddRELjaA,99 Restaurants,59,3.0,2.0,American,42.5028944,-71.1348717,291 Mishawum Rd,Woburn,MA,01801
_7_eb6aLl3YH91y7IPWVfA,Pho Capital,109,4.0,1.0,Vietnamese,49.2445239748,-122.8917860251,"341 North Road, Suite F",Coquitlam,BC,V3K
DnC7WP0MCmQiwrkFX38I6g,Coppertank Grill,16,2.5,2.0,American,49.2506527,-123.1011987,3835 Main St,Vancouver,BC,V5V 3P1
6QxQJthmwXxIANi6do9iRg,Rey Del Pollo,13,4.0,1.0,Spanish,42.3211795546,-71.0776732117,111 Blue Hill Ave,Boston,MA,02119
xbq9joSn5tPl7NazPqZNgQ,Ritu Ki Rasoi,308,3.0,2.0,Indian,42.5106671,-71.2019908,207 Cambridge St,Burlington,MA,01803
o70uibX4QgIw_kcNkPQAXg,Dabin,118,3.5,2.0,Korean,42.4474169,-71.2286731,"10 Muzzey St, Ste 1",Lexington,MA,02421
ysxXehAKCjN137hnfpn6yA,Trattoria Il Panino,446,4.0,2.0,Mediterranean,42.3639326,-71.0545565,280 Hanover St,Boston,MA,02113
EWwUwwhlshICZK7jFgaEjA,Naruto Sushi,113,3.5,1.0,Japanese,49.2599555,-123.0700561,2763 Commercial Drive,Vancouver,BC,V5N 5P4
eOejwkLNUp_8FwgHIF0RFw,Altitudes Bistro,90,2.5,2.0,American,49.37024451,-123.0986873304,6400 Nancy Greene Way,North Vancouver,BC,V7R 4K9
e2fLdVyjH_7KqQ6SoDIM0Q,Rosa Mexicano,723,3.0,2.0,Mexican,42.3501186237,-71.0425739518,155 Seaport Blvd,Boston,MA,02210
AtMe8g4XnvkdBx7tErd1qQ,Angela's Coal Fired Pizza,316,4.0,2.0,Spanish,42.470712,-71.024932,880 Broadway Rt 1,Saugus,MA,01906
8YQgVZau9D9tpwX3aDuaKQ,Backstreet Grille & Tavern,84,4.0,2.0,American,42.138344,-71.1137969,531 Pearl St,Stoughton,MA,02072
RtxOaQrErHLZlzeEt5H9Ew,Tewksbury Country Club,52,3.5,2.0,American,42.593645,-71.203147,1880 Main St,Tewksbury,MA,01876
kc8COjWkUA8A6REyPY6N8A,Friendly's Express Coolidge Corner,25,3.0,1.0,American,42.342861,-71.1223407,295 Harvard St,Brookline,MA,02446
zr-2VRSKtgPNNxSTn9VI3A,Mordimi Bite Of Italy,11,4.5,,Italian,49.2810168409,-123.0509536341,2638 East Hastings Street,Vancouver,BC,V5K 1Z6
iYrc_2x_EC1aqrkqkSTjiw,Yummy House,7,2.5,1.0,Chinese,42.340829,-71.1242311,1391 Beacon St,Brookline,MA,02446
n0-AenBPYIPZznNiHXgATQ,Mandarin Super Buffet,8,3.0,2.0,Chinese,42.4959643,-70.9341533,"400 Highland Ave, Ste 9",Salem,MA,01970
JN70PK-rpBVS5xdkHTX5ZQ,Shalimar India Food & Spices,5,2.5,1.0,Indian,42.3649993,-71.1024003,571 Massachusetts Ave,Cambridge,MA,02139
SlJaxcUyUwjoBjANzs34Og,The Eatery,481,3.5,2.0,Japanese,49.2644072,-123.1807611,3431 W Broadway,Vancouver,BC,V6R 2B4
xNK94JXmWIUqRwbWs-cnww,Italian Pizza and Subs,37,4.0,2.0,Italian,42.3040144,-71.1145163,172 South St,Jamaica Plain,MA,02130
8-mVXKEDiLq386YvaAX8jg,Kyuzo Japanese Restaurant,26,3.0,2.0,Japanese,49.2340910614,-123.1401199847,"5701 Granville Street, Suite 112",Vancouver,BC,V6M 4J7
SfxKQJVR7py7VBOZ6nVo9Q,Pizza Hut,6,3.0,,Italian,49.1315569,-122.8921975,113 - 7111 Scott Road,Delta,BC,V4E 2A9
1RvK3oVM-sQkhLgZnDgbCw,Harvard Faculty Club,55,4.0,3.0,American,42.3732469983,-71.1144089142,20 Quincy St,Cambridge,MA,02138
mzkXmfW32DyDILGvM9eAGA,The Dhaba,8,4.0,,Indian,49.2628222,-123.1020456,136 E Broadway,Vancouver,BC,V5T 1W1
_Xa0L-3Ne1A4lcgibI1q4Q,Mui Ngo Gai,204,4.0,1.0,Vietnamese,49.2445738,-123.0645772,2052 Kingsway,Vancouver,BC,V5N 2T3
eHr9ynBvOMT3lBFJ7KpzyA,Thai Express,6,3.0,1.0,Thai,49.2802294525,-122.7999401093,1150 Johnson Street,Coquitlam,BC,V3B 7K1
LiikkUm1Xh7zeC8PiWRvpQ,Kitstaya Sushi,79,3.0,1.0,Japanese,49.264385,-123.1741645,3105 W Broadway,Vancouver,BC,V6K 2H2
htEuhPBhBgMs6ShlT3G3JA,Regina Pizzeria,2109,4.0,2.0,Italian,42.3654448816,-71.0568833173,11 Thacher St,Boston,MA,02113
lGKIo9BgzXjnhOzXCj57BQ,Kam Do Restaurant & Bakery,92,4.0,1.0,Chinese,49.178449,-123.130606,1120-8391 Alexandra Road,Richmond,BC,V6X 3W5
xjzA4zoZdTpDzENqdd_Plg,O'Leary's Irish Pub and Restaurant,119,4.0,2.0,American,42.3465647,-71.1075068,1010 Beacon St,Brookline,MA,02446
k75arDmievSYDNGe7MDBnw,Dee's Cafe,8,4.0,1.0,American,42.5364759,-70.9895414,136 Newbury St,Peabody,MA,01960
b7PCnQOOqYvOcWpvwE6Ejg,Aldo's Cafe,56,4.0,2.0,Italian,42.4934432,-71.1010379,125 Main St,Stoneham,MA,02180
Rv7vWdvF_QLvdaj0Jf448w,Suffolk Grille,41,3.0,2.0,American,42.2089442,-71.1201686,2790 Washington St,Canton,MA,02021
EwL0dpdmodp01s89-mkFOA,Rainforest Café,189,2.5,2.0,American,42.4811271,-71.2167522,"75 Middlesex Tpke, Space 1051",Burlington,MA,01803
lXCMZ6dgd_PYAvhbtq2ADw,Chelsea Tipico,7,3.0,1.0,Spanish,42.3900900755,-71.0344934169,109 Shurtleff St,Chelsea,MA,02150
gGHYzvSyJPQJhTsBEGWvcQ,French Memories,64,4.0,2.0,French,42.2401490175,-70.8012957897,60 S Main St,Cohasset,MA,02025
eChLai1WaU2X995G2H7SnQ,Taco Bell,33,2.0,1.0,Mexican,42.3540792,-71.0582035,76 Summer St,Boston,MA,02110
jCOWG8ofFhgzZ3jC36Doxg,Neptune Chinese Kitchen - Davie,28,3.0,,Chinese,49.2812277,-123.1321845822,1143 Davie Street,Vancouver,BC,V6E 1N2
y5nnvgK95Lo2l-9fQzVqmw,Wicked Restaurant and Wine Bar,276,3.0,2.0,American,42.2299685385,-71.1762791017,660 Legacy Pl,Dedham,MA,02026
RXuSSFEfsCdw9-4miPN_bw,Anatoli Souvlaki,127,4.0,2.0,Mediterranean,49.3108061,-123.0797624,5 Lonsdale Avenue,North Vancouver,BC,V7M 2E4
RZ6h2DC28nCsatWhtsZuvQ,Melt City,7,4.0,,American,49.2636633881,-123.1050883234,,Vancouver,BC,
5LmRofV7vwSQzTIFjTBn4Q,The Local Kitchen & Drinks,137,3.5,2.0,American,42.4611377,-71.1644394,350 Cambridge Rd,Woburn,MA,01801
Br1yDiBrDrIFD46AkgzpqQ,Wooden Fish,27,4.0,,Vietnamese,49.3280625478,-123.1544808671,1403 Marine Dr,West Vancouver,BC,V7T 1B8
kP1b-7BO_VhWk_0tvuA_tw,Carmelina's,2297,4.5,2.0,Italian,42.3638797,-71.054108,307 Hanover St,Boston,MA,02113
xTU-NCJD7RdTphUrP7jt1w,Boston Chops Downtown,107,3.5,3.0,American,42.3551107,-71.0616753,52 Temple Pl,Boston,MA,02111
js-WOVWq761O1yKrwT1ejQ,MARIMBA,8,3.5,,Mexican,49.2833397819,-123.1196691468,850 W Georgia Street,Vancouver,BC,V6Z 2H7
QnDKKgvDaOHawMGhX8i3Fg,Flaming Wok,27,1.0,2.0,Chinese,49.2828884,-123.1182066,701 W Georgia Street,Vancouver,BC,V7Y 1H4
0-GUtXbpzDsU8XJBz24RYw,Pho Central,162,3.5,1.0,Vietnamese,49.2815208194,-123.1326157705,1161 Davie Street,Vancouver,BC,V6E 1N2
Qfh5uqZMzS5XB-7GXsgUhw,Maverick’s,150,4.0,1.0,American,42.36991,-71.037894,154 Maverick St,Boston,MA,02128
RiBXAoCEnQsHFyuO--5L5g,Lisa's Family Pizzeria,72,4.0,2.0,Italian,42.452314,-71.069791,45 W Wyoming Ave,Melrose,MA,02176
vwHtp3vG_RK87bJT61WUJw,Joseph's Two Family Restaurant,240,4.0,1.0,American,42.376374,-71.242511,805 Main St,Waltham,MA,02451
qOy8nYce6mSf376Rz5bkww,Cafe Ona,5,4.0,2.0,Italian,42.2805648,-70.8717476,443 Nantasket Ave,Hull,MA,02045
FbFz306VJE6udhdo7FrsGw,Kerrisdale Kitchen,12,3.0,2.0,Chinese,49.23135,-123.1559365,6055 W Boulevard,Vancouver,BC,V6M 3X2
IMO5Lnbbt_73uW6xtpOWCA,Madras Masala,29,3.5,2.0,Indian,42.339398,-71.1207571,191 Harvard St,Brookline,MA,02446
8-_U6CplDYctAmQ8JD_-9g,Himalaya Restaurant,53,3.0,2.0,Indian,49.224847,-123.1018635,6587 Main St,Vancouver,BC,V5X 3H1
i1_QjKrN43JnmPJJUjJ80A,Golphis Steak and Lobster,13,3.5,2.0,Italian,49.2764108,-122.857791,2409 Saint John's Street,Port Moody,BC,V3H 2B2
s1Cc3uiYePhcn-zfmRPegA,Freeda's Pizza & Calzones,69,3.5,1.0,Indian,42.585723,-70.886116,38 Enon St,Beverly,MA,01915
Vnq-kO_VO-gLFM4ItffzzA,Devlin's,446,3.5,2.0,American,42.3488625,-71.15232,332 Washington St,Brighton,MA,02135
3oaCy3mnI2RuYVQ74iQunw,Yakitori Zai,42,3.5,4.0,Japanese,42.3422992,-71.0705828,315 Shawmut Ave,Boston,MA,02118
cLnodS98rwYwAo8Kr0ZROA,Pittsburg Cafe,8,2.5,2.0,Chinese,49.2476380509,-122.9740905762,"Crystal Mall, 4500 Kingsway, Suite 1687",Burnaby,BC,V5H
VJvbz8NCgUkKbRUQstQDug,Bertucci's Italian Restaurant,96,3.0,2.0,Italian,42.3384077325,-71.1047861779,1 Blackfan Cir,Boston,MA,02115
xVRwHuUjJVB53QfFhYiLAg,Magic Wok,32,3.5,1.0,Chinese,42.2991047,-71.0603697,1512 Dorchester Ave,Dorchester,MA,02122
jrmvJb674XPvrUJndopavQ,Six West,81,3.0,,American,42.3432437,-71.0569686,6 W Broadway,Boston,MA,02127
i10rl-5QKV4M5lWCk9Z0Ew,SORA,21,3.0,2.0,Mediterranean,42.510498,-71.2383771,44 Middlesex Tpke,Bedford,MA,01730
HkUXn50FNf9rdzZSM7NqhA,Nicholas Restaurant,12,3.0,2.0,Mediterranean,42.285056,-71.339316,85 E Central St,Natick,MA,01760
4cMXHDJ-Fx5O7wIdFIyPbg,Old Tyme Italian Cuisine,63,4.0,2.0,Italian,42.4636205,-70.9754146,612 Boston St,Lynn,MA,01905
bNLwjv8P7TLbuHafGxLmOA,Taco Bell,44,2.0,1.0,Mexican,42.485671,-71.019257,421 Broadway,Saugus,MA,01906
Wf6rA8esXU48f2fGnEyzyQ,Neptune Chinese Kitchen Marine,5,3.5,,Chinese,49.2105987,-123.092406,620 SE Marine Drive,Vancouver,BC,V5X 2T4
44aayUeim_2FlnmEMwy7zg,Joe's American Bar & Grill,150,3.0,2.0,American,42.300745,-71.39625,1 Worcester Rd,Framingham,MA,01702
ObVfDOaMLPC5-bDZtP0xEw,Romano's Macaroni Grill,164,2.5,2.0,Italian,42.483019,-71.219742,50 South Ave,Burlington,MA,01803
oBq59RygDVN_2gX7zfVhmQ,Shabu Sai,39,4.0,2.0,Japanese,42.481174,-71.1071775,58 Montvale Ave,Stoneham,MA,02180
wKp08eZ1kkn3mh4j03tqOg,Jumbo House,18,3.0,2.0,Chinese,42.414468,-71.0642391,400 Main St,Everett,MA,02149
ibM9mR5BAJJxl3d2CgQf2w,Teppan Kitchen,17,3.0,,Japanese,49.2848488366,-123.1118022278,555 West Hastings Street,Vancouver,BC,V6B 4N4
F8Vvh71ULKVbEnTovrt0RA,Wabora,235,3.5,2.0,Japanese,42.349281,-71.0827166,254 Newbury St,Boston,MA,02116
t9_XPbGxdg8avdWBWmbKaw,Happy Garden Chinese Restaurant,52,3.5,1.0,Chinese,42.4067468,-70.9916208,80 Revere Beach Blvd,Revere,MA,02151
t8ulmektVH2HvHYa_SU4mw,Itadaki,307,3.0,2.0,Japanese,42.349512,-71.083505,269 Newbury St,Boston,MA,02116
nsWnIEuXHFzie8eZdLUSRg,Bubble 88,70,3.5,1.0,Chinese,49.1880318,-122.8455539,102–10209 King George Boulevard,Surrey,BC,V3T 2W6
HBzb6XvjxqLoRkym7Bjoyg,Al Fresca Ristorante,257,4.5,2.0,Italian,42.5935477,-71.2091814,1768 Main St,Tewksbury,MA,01876
nVpdObH9RteZ2xILtZIQFw,Texas Roadhouse,524,3.5,2.0,American,42.40014,-71.06978,31 Mystic View Rd,Everett,MA,02149
n6zszskvddf0JNUctc80Ow,Kamado Super Fusion,94,3.5,2.0,Vietnamese,42.310001,-71.115626,779 Centre St,Jamaica Plain,MA,02130
UroAUSxrJzeSwMuSeloqMg,Trattoria San Pietro,89,3.5,3.0,Italian,42.159904,-70.860276,"376 Washington St, Ste 1",Norwell,MA,02061
kAUuL27NnF1brjHFONn-NA,Boston's Baddest Burger & Sandwich,52,3.0,2.0,American,42.3514653,-71.0601767,,Boston,MA,02111
Xk9yushfKTTPOUeeH-iMQw,Tenoch Mexican,741,4.5,1.0,Mexican,42.418169826,-71.1089605093,24 Riverside Ave,Medford,MA,02155
avWsi0REM7WmxlDZ7JS30w,Twelve Hours,408,4.5,2.0,Thai,42.3499568,-71.1642801,559 Washington St,Brighton,MA,02135
eTp2Lv8jIDZ7dsbusag5cw,Fugakyu,148,3.0,2.0,Japanese,42.5150032,-71.0312015,630 Market St,Lynnfield,MA,01940
WDpPZYEZhf7LLv3PyTeb4Q,Gather,392,3.5,2.0,American,42.35235641,-71.04519609,75 Northern Ave,Boston,MA,02210
QnQRDD_q2CzqfIyiR08WYA,Salem Lowe,51,4.5,1.0,Chinese,42.5354244,-70.8685266,197 Fort Ave,Salem,MA,01970
1xEMk_6cGYJMZ9VJ7LB6aw,Angelo's Ristorante and Pizzeria,150,3.5,2.0,Italian,42.485877,-71.100535,237-239 Main St,Stoneham,MA,02180
rXA67-pJmHiZmXkaLnAQFQ,Sushi Yoi,118,3.5,1.0,Japanese,49.2676906,-123.0066466,1815 Rosser Avenue,Burnaby,BC,V5C 6R4
lDnvk0u-qnnvtCtl5pPwDQ,Chicas Latin Heritage Foods,8,3.5,1.0,American,49.2068206,-123.1403562,8722 Granville Street,Vancouver,BC,V6P 5A5
_k1MnI6_J1-Z8Ft3ybWrFQ,Richards,17,4.5,,American,42.373401,-71.097248,1193 Cambridge St,Cambridge,MA,02139
We4QZMyAklm10Bsj-v1Mgg,Kofta Meatball Kitchen,31,4.0,2.0,American,49.2830358,-123.1091585,320 Cambie Street,Vancouver,BC,V6B 2N3
OJZvIQ2Ya9XV7UWZNc5Aqw,The Kings Head,46,3.0,2.0,American,49.2713401,-123.1548901,1618 Yew Street,Vancouver,BC,V6K 3E7
lCQZpHMJyaCq7eshkytSLA,Colour See See,11,4.0,,Chinese,49.22871,-122.9997720569,4689 Kingsway,Burnaby,BC,V5H 2B3
-N5w3E16qNruBDGd0E4Xrg,Green's Grille and Pub,14,4.0,2.0,American,42.4624827,-71.1669929,5 Country Club Rd,Woburn,MA,01801
5vlljLS1Dq8ZeCPuQJqphQ,Pancho’s Taqueria,21,3.5,,Mexican,42.281498,-71.2357271,1450 Highland Ave,Needham,MA,02492
i8lgGkH_XT7TYATPWkFRHQ,Sakeya Sushi,19,3.5,,Japanese,49.2770545,-122.848331,2838 St.John's Street,Port Moody,BC,V3H 2C1
JlZdKK9SL2I1gCqxO5jTew,Cafe On Main,12,3.0,1.0,American,42.3622428,-71.0816285,101 Main St,Cambridge,MA,02142
SMtOklCunDH8MQWTDs_Nfw,Top Gun Hot Pot,43,3.0,2.0,Chinese,49.2296208069,-123.0050559339,"4500 Kingsway, Suite 2228",Burnaby,BC,V5H 2A9
7Mxs3-vYzRVN7ItdAdZ_HQ,Kaya Japanese Restaurant,11,4.0,2.0,Japanese,49.2487849933,-122.8639763865,"1046 Austin Avenue, Unit C",Coquitlam,BC,V3K 3P3
tKkqvB_YPwOVW_rE-f_0wA,Vinea Restaurant,6,3.0,2.0,American,42.3620661,-71.0187909,Terminal B,Jeffries Point,MA,02128
l6zmy_0qyRgZ6OdiaM_rlQ,Nancy Wonton House,11,3.0,1.0,Chinese,49.2369703,-123.065428,5257 Victoria Drive,Vancouver,BC,V5P 3V4
9kmco17n8kStOiqimVwwpg,Benjarong Thai Cuisine,60,3.5,2.0,Thai,49.2636791,-123.1533627,2120 W Broadway,Vancouver,BC,V6K 2C8
WF2L2lz8w85uQJZxCwNfXQ,Olive Garden Italian Restaurant,187,2.5,2.0,Italian,42.299325,-71.394553,1 Worcester Rd,Framingham,MA,01701
ReKhEW29PwajvfRE57m8Gg,Chipotle Mexican Grill,92,2.5,1.0,Mexican,42.1785378,-70.9094917,"92 Derby St, Ste 100",Hingham,MA,02043
i8h0zIQsuu9YPz8iYqqSNA,Jade Seafood Restaurant,169,3.5,2.0,Chinese,49.1931892,-123.1297556,280-2811 No 3 Road,Richmond,BC,V6X 2B2
znHhtyyY_MnAjNR6Mcipdw,University House of Pizza,152,3.0,1.0,Greek,42.3382891,-71.0930304,452 Huntington Ave,Boston,MA,02115
ZaO2ZLbdk-D269iNtYqDWg,La Boqueria,17,4.0,,Japanese,49.2806001,-123.0976188,291 East Pender,Vancouver,BC,V6A 1T8
YA2zC4F32g-BwRfQ0KUeaA,Fin's Sushi and Grill,381,4.0,2.0,Japanese,42.3495927,-71.0952588,636 Beacon St,Boston,MA,02215
CX3sJE-H5nf9bVSnh_khNA,Study,55,4.5,3.0,American,42.3633519092,-71.0880341319,73 Ames St,Cambridge,MA,02142
